University College,Major,,,,Year,Classification,Weight,Course Code-Sec.(-Lab),Credit,Course Title,Target,,,,Instructor,Time,Room,Ref,Exchange
International Campus(2019~),Foundation Education-Chaple,,,,0,Common Basic,1000,YCA1006-01-00   ,.5,CHAPEL(B) ,,,,,Kwak Hochul,,,"javascript:OpenList5(""H1"",""20202"",""30121"");, ⓔ①②⑬⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-04-08   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-04-09   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-04-10   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-04-11   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-04-12   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-04-13   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-04-14   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Yerim,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-01   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-02   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-03   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-04   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-05   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-06   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-07   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-08   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-09   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-10   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-05-11   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Nah Jeong Eun,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-01   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-02   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-03   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-04   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-05   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-06   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-07   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-08   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-09   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-10   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-11   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-06-12   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Min Kyoung Shik,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-01   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-02   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-03   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-04   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-05   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-06   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-07   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-08   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-09   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-10   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-11   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-12   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-13   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-07-14   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Kim Hyun Jin,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-01   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-02   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-03   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-04   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-05   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-06   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-07   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-08   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-09   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-10   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-11   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-12   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-08-13   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Hong Hye Kyung,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-01   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-02   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-03   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-04   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-05   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-06   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-07   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-08   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-09   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-10   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-11   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-09-12   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,KO CHUL KI,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-01   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-02   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-03   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-04   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-05   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-06   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-07   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-08   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-09   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-10   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-11   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-12   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-10-13   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"KWON, JINHEE","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-01   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-02   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-03   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-04   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-05   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-06   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-07   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-08   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-09   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-10   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-11-11   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,"Kim, Mihyun","Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-12-01   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Denton Chad,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-12-02   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Denton Chad,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-12-03   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Denton Chad,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-12-04   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Denton Chad,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-12-05   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Denton Chad,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-12-06   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Denton Chad,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
International Campus(2019~),Basic Education-RC,,,,,Basic Education,,UCR1014-12-07   ,.5,RC SELF-DIRECTED ACTIVITY(2) ,,,,,Denton Chad,"Wed11,12",Realtime online lecture,"javascript:OpenList5(""H1"",""20202"",""30138"");, ⓒ⒞",O
