전공,영역,학수번호,과목명,교수명,이수구분,학년,학점,강의시간/강의실
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U72139201,"문학과영화
(Literature and Cinema)",(-),언어와문학,,2,"수 5 6 ( )
(Wed 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y21164101,"문학을통한치유
(Healing through Literature)","송필환
(Song Pil-Hwan)",언어와문학,,2,"화 3 4 ( )
(Tue 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y51224201,"문학이야기
(Literary talk)","송필환
(Song Pil-Hwan)",언어와문학,,2,"화 7 8 ( )
(Tue 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U76236201,"서양명작의이해와감상
(Understanding Classics in Western Literature)","전기순
(Chun Ki Sun)",언어와문학,,2,"월 5 6 ( )
(Mon 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y21192101,"설득과소통의레토릭
(Rhetoric of Persuasion and Communication)","한우섭
(Han, Woo-Sub)",언어와문학,,2,"월 1 2 ( )
(Mon 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U61102101,"언어와문화(교양)
(Language & Culture)","신경순
(Kyung Soon Shin)",언어와문학,,2,"금 1 2 ( )
(Fri 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U76240201,"언어와인지
(Language and Cognition)","노창화
(Roh Chang Hwa)",언어와문학,,2,"수 7 8 ( )
(Wed 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U71808301,"언어와현대미디어사회
(Language and Contemporary Media Society)","윤상호
(Youn Sang Ho)",언어와문학,,2,"월 7 8 ( )
(Mon 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y21101301,"언어학과심리실험
(Linguistics and Psychological Experiments)","신경순
(Kyung Soon Shin)",언어와문학,,2,"금 3 4 ( )
(Fri 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U72247301,"에스페란토어의이해
(Introduction to Esperanto)","이영구
(Lee Young Koo)",언어와문학,,2,"화 5 6 ( )
(Tue 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y21102101,"외국어로서의한국어교육의이해
(Korean as a Foreign Language)",(-),언어와문학,,2,"목 1 2 ( )
(Thu 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U76002101,"위대한개츠비로본문학비평이론
(The Theory of Literary Criticism based on The Great Gatsby)","김윤정
(Kim Yunjung)",언어와문학,,2,"금 3 4 ( )
(Fri 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y91160101,"유럽학,유럽문화와언어
(European Studies, Culture and Language)","김윤정
(Kim Yoonjung)",언어와문학,,2,"화 3 4 ( )
(Tue 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U76008101,"인문적사유와글쓰기
(Humanistic Thinking and Writing)","한상효
(Han sang hyo)",언어와문학,,2,"목 7 8 ( )
(Thu 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y91138101,"인문학기반의데이터과학101:컴퓨터적사고와파이썬
(Humanistis should know Data Science 101: Computational Thinking and Python Language)","김영란
(Kim, Younglan)",언어와문학,,2,"목 3 4 ( )
(Thu 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y51233101,"인문학명저산책
(Strolling with the Classics of the Humanities)","조준래
(Cho, Jun Rae)",언어와문학,,2,"목 7 8 (2412)
(Thu 7 8 (2412))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U76003101,"인문학의이해-문학,역사,철학
(Understanding Humanities - Literature, History and Philosophy)","경혜영
(Kyung Hye Young)",언어와문학,,2,"수 5 6 (2307)
(Wed 5 6 (2307))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y91159101,"창의적독서와자기발견
(Creative Reading and Self-discovery)",(-),언어와문학,,2,"화 3 4 ( )
(Tue 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U76233601,"통번역의이론과실제
(Theory and Practice of literary and interpretating Translation)",(-),언어와문학,,2,"목 1 2 (1301)
(Thu 1 2 (1301))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",Y51225101,"한시로읽는동양의삶과미학
(Eastern life and aesthetics Through Chinese poem)","박남용
(PARK NAM YONG)",언어와문학,,2,"화 1 2 (2406)
(Tue 1 2 (2406))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U71815301,"희곡과시나리오작법
(Composition Method of Drama and Scenario)","최원선
(Won Sun Choi)",언어와문학,,2,"금 3 4 ( )
(Fri 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 언어와문학(글로벌) 
                            ",U76254501,"히브리어와유대문화
(Hebrew Language and Jewish Culture)","손영광
(손영광(Son, Young-Kwang)",언어와문학,,2,"화 5 6 ( )
(Tue 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y91134301,"감성을위한 Lectio (TRTL 102)
(The Sensibility by Lectio)","양현정
(Yang, Hyun Jung)",문화와예술,,2,"화 7 8 (2517)
(Tue 7 8 (2517))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U76216201,"공연예술의이해와감상
(Understanding Performing Arts)","김영아
(Kim Young A)",문화와예술,,2,"수 1 2 (2409)
(Wed 1 2 (2409))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y91158101,"나를찾아떠나는크리에이티브드라마
(A Creative Drama to find me)","김영아
(Kim Young A)",문화와예술,,2,"수 3 4 (2409)
(Wed 3 4 (2409))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y54103301,"남아시아문화의이해
(Culture of South Asia)","김정숙
(KIM JUNGSUK)",문화와예술,,2,"목 3 4 ( )
(Thu 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21130101,"다문화사회의이해
(Understanding Multicultural Society)","김미옥
(kim mi-ok)",문화와예술,,2,"금 3 4 ( )
(Fri 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y91149101,"다양성과공존의시각으로다시보는발칸-동유럽
(Balkan & Eastern Europe to see again with the view of diversity and coexistence)","이하얀
(Hayann Lee)",문화와예술,,2,"목 3 4 (0304)
(Thu 3 4 (0304))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21108101,"대중문화예술의이해
(Understanding Popular Culture and Art)","윤상호
(Youn Sang Ho)",문화와예술,,2,"월 1 2 ( )
(Mon 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y51228101,"도시와환경에대한예술적이해
(Artistic Understanding of City and Environment)","이은아
(Lee Eunah)",문화와예술,,2,"금 3 4 ( )
(Fri 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y51215301,"도시의미학과문화
(Culture and Aesthetics of Cities)","이은아
(Lee Eunah)",문화와예술,,2,"금 5 6 ( )
(Fri 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U54107301,"동남아시아문화의이해
(Culture of Southeast Asia)","이정윤
(Jeongyoon Lee)",문화와예술,,2,"화 3 4 (1505)
(Tue 3 4 (1505))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y51713101,"동아시아와일본문화
(Japanese Culture in East Asia)","이미경(67통번)
(Lee mikyung)",문화와예술,,2,"금 3 4 (2307)
(Fri 3 4 (2307))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y51712101,"동아시아와중국문화
(Chinese Culture in East Asia)","이혁
(LEE HYUK)",문화와예술,,2,"월 1 2 ( )
(Mon 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21109101,"동유럽.발칸문화의이해
(Culture of Eastrern Europe & Balkans)","백종필
(Baek Jongphil)",문화와예술,,2,"목 5 6 (2307)
(Thu 5 6 (2307))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U71840201,"디지털미디어의이해
(Understanding of Digital Media)","반명진
(Myeong Jin, Ban)",문화와예술,,2,"목 3 4 (2401)
(Thu 3 4 (2401))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21110101,"라틴아메리카문화의이해
(Latin American Culture)","정경원
(Chung, Kyung Won)",문화와예술,,2,"수 7 8 ( )
(Wed 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21113101,"러시아어권문화의이해
(Culture of Russian-speaking Countries)","김혜진
(Kim Hye Jin)",문화와예술,,2,"목 5 6 (2214-1)
(Thu 5 6 (2214-1))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21124101,"문화예술테크놀로지의이해
(Art and Culture Technology)","장미화
(jang mi hwa)",문화와예술,,2,"금 5 6 ( )
(Fri 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U71803201,"문화와국가브랜드
(Culture and National Brand)","장미화
(jang mi hwa)",문화와예술,,2,"금 1 2 ( )
(Fri 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U76206201,"문화인류학의이해
(Understanding Cultural Anthropology)","김윤정
(Kim Yoonjung)",문화와예술,,2,"화 1 2 ( )
(Tue 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21126101,"뮤지컬의이해와감상
(Understanding and Apprectiation of Musical)","김은혜
(Eunhye Kim)",문화와예술,,2,"목 5 6 ( )
(Thu 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U76277201,"미디어와현대사회
(Media and Contemporary Society)",(-),문화와예술,,2,"수 3 4 ( )
(Wed 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y54118301,"북유럽문화의이해
(Culture of Northern Europe)","김기수
(Kisu Kim)",문화와예술,,2,"목 5 6 ( )
(Thu 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y51214101,"상상력과표현,연극으로만나다
(Imagination and expression, encounter with the Drama.)","김영아
(Kim Young A)",문화와예술,,2,"수 7 8 (2409)
(Wed 7 8 (2409))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21123101,"서양미술사입문
(Introduction to Western Art History )","신문영
(Moonyoung Shin)",문화와예술,,2,"금 3 4 ( )
(Fri 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U76280201,"성.사랑.결혼
(Sexuality, Love and Marriage)","임인혜
(Lim ln Hye)",문화와예술,,2,"수 5 6 ( )
(Wed 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y51146101,"실크로드와글로벌세계
(Silk-road & Global World)","손영훈
(Young-Hoon Son)",문화와예술,,2,"화 5 6 (2517)
(Tue 5 6 (2517))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21115101,"아랍어권문화의이해
(Culture of Arabic-speaking Countries)","김은지
(Eunji Kim)",문화와예술,,2,"수 3 4 (1509)
(Wed 3 4 (1509))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U54120301,"아프리카문화의이해
(Culture of Africa)","윤서영
(Yun, Seo-young)",문화와예술,,2,()
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y91148101,"여행문학과유럽문화
(Travel Literature and European Culture)","이민규
(Min-Gyu, Lee)",문화와예술,,2,"목 7 8 ( )
(Thu 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U51540201,"연극놀이로몸.마음가꾸기
(Character Building through Play)","김은혜
(Eunhye Kim)",문화와예술,,2,"목 3 4 ( )
(Thu 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21127101,"예술테라피의이해
(Understanding Art Therapy)","김은혜
(Eunhye Kim)",문화와예술,,2,"목 7 8 ( )
(Thu 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U76245201,"음악의이해와감상
(Understanding and Appreciation of Music)","최원선
(Won Sun Choi)",문화와예술,,2,"금 1 2 ( )
(Fri 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U54129301,"중동문화의이해
(Culture of Middle East)","황의현
(Hwang Yuihyun)",문화와예술,,2,"화 7 8 ( )
(Tue 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U54135301,"중앙아시아문화의이해
(Culture of Central Asia)","김재민
(Kim Jae Min)",문화와예술,,2,"금 3 4 ( )
(Fri 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U54140101,"테크노컬처
(Techno-Culture)","정찬철
(Jeong, Chancheol)",문화와예술,,2,"월 1 2 (4214)
(Mon 1 2 (4214))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21117101,"포르투갈어권문화의이해
(Culture of Portuguese-speaking Countries)","김인영
(Kim Inyoung)",문화와예술,,2,"목 5 6 (2517)
(Thu 5 6 (2517))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U76006101,"한국미술의이해
(Understanding of Korean art)","김정숙
(Kim, Jung-sook)",문화와예술,,2,"금 1 2 ( )
(Fri 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",Y21129101,"한국전통예술의이해
(Understanding Korean Traditional Art)","김정숙
(Kim, Jung-sook)",문화와예술,,2,"금 5 6 ( )
(Fri 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 문화와예술(글로벌) 
                            ",U54137101,"현대문화론
(Understanding Contemporary Society through the Key Concepts of the Modern Culture)","조준래
(Cho, Jun Rae)",문화와예술,,2,"화 7 8 ( )
(Tue 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U76007101,"21세기현대문화지형이해
(Understanding Topography of 21st century Contemporary Culture)","김영걸
(KIM Young Geol)",역사와철학,,2,"금 1 2 ( )
(Fri 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y51216101,"기독교사상의이해
(Understanding of Christian Thoughts)","정동영
(Jeong Dong -Yeong)",역사와철학,,2,"월 5 6 ( )
(Mon 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y21154101,"기업과윤리
(Business, Society, & Ethics)",(-),역사와철학,,2,"월 3 4 ( )
(Mon 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U76256201,"논리와비판적사고
(Critical Reasoning)","김신
(Shin Kim)",역사와철학,,2,"월 5 6 ( )
(Mon 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U37119301,"동아시아사의이해
(Introduction to East Asian History)",(-),역사와철학,,2,"금 3 4 ( )
(Fri 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U71826301,"디지털자료로배우는한국사
(Learning of Korean history by disital data)","이용석
(Lee Young-Seok)",역사와철학,,2,"금 5 6 ( )
(Fri 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y91139101,"마음과뇌
(Mind and Brain)",(-),역사와철학,,2,()
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y21152101,"법.종교.윤리
(Law, Religion, & Morality)","송석랑
(song suck rang)",역사와철학,,2,"월 7 8 (2311)
(Mon 7 8 (2311))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y91153101,"붓다의명상법(이론과실제)
(Buddha’s Meditation (Theory and Practice))","최원호
(CHOI Won-Ho)",역사와철학,,2,"목 5 6 (2416)
(Thu 5 6 (2416))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y21151101,"서구문명의형성
(Making of Western Civilization)","윤용선
(YUN YONGSEON )",역사와철학,,2,"수 5 6 (2303-2)
(Wed 5 6 (2303-2))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U76208201,"세계사와한국
(The World History and Korea)","이수기
(Lee Su Ki)",역사와철학,,2,"수 7 8 ( )
(Wed 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U51403101,"심리학의이해
(Introduction to Psychology)","이정현
(Lee, Jeong Hyeon)",역사와철학,,2,"목 3 4 ( )
(Thu 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U76262201,"영상으로배우는철학
(Philosophy through Media)","김영걸
(KIM Young Geol)",역사와철학,,2,"금 3 4 ( )
(Fri 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y51220101,"용서에대하여
(On Forgiveness)","오희철
(Heechul Oh)",역사와철학,,2,"화 7 8 ( )
(Tue 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y51221101,"인공지능과마음
(Artificial Intelligence and Mind)","양선이
(Yang, Sunny)",역사와철학,,2,"수 7 8 (2314)
(Wed 7 8 (2314))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y91155101,"인공지능시대의인문학
(Humanities in the Age of Artificial Intelligence)","오희철
(Heechul Oh)",역사와철학,,2,"화 5 6 ( )
(Tue 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y51222101,"인문학과마음공부
(Humanities and Self-discipline)","경혜영
(Kyung Hye Young)",역사와철학,,2,"수 1 2 (2307)
(Wed 1 2 (2307))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y21163101,"추리논증
(Reasoning & Argumentation)","정재환
(Chung Jae Hwan)",역사와철학,,2,"수 5 6 ( )
(Wed 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",E03109101,"한국근.현대사
(History of Modern & Contemporary Korea)","이숙화
(Lee Sookhwa)",역사와철학,,2,"월 5 6 ( )
(Mon 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y21147101,"한국사와동아시아(교양)
(Korean History in the East Asia)","구도영
(Koo Do-Young)",역사와철학,,2,"화 3 4 (4402)
(Tue 3 4 (4402))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",Y51116201,"한국여성사
(Korea Women's History)","이숙화
(Lee Sookhwa)",역사와철학,,2,"월 7 8 ( )
(Mon 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U76213301,"한국의세계문화유산
(The World Cultural Heritage in Korea)","조석연
(Cho, Seok-Yeon)",역사와철학,,2,"목 5 6 ( )
(Thu 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U72189201,"현대사회와기록관리
(Archives Management in Contempory Society )","이정연
(LEE Jung Yeon)",역사와철학,,2,"월 7 8 (4404-1)
(Mon 7 8 (4404-1))"
Practical foreign language/Liberal arts,"                                 역사와철학(글로벌) 
                            ",U76004101,"현대성의근본문제들
(The Archetypical Problems of Modernity)","경혜영
(Kyung Hye Young)",역사와철학,,2,"수 7 8 (2307)
(Wed 7 8 (2307))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U71850201,"21세기항공우주과학기술
(21st Century Aerospace Science and Technology)",(-),과학과기술,,2,()
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",Y91140101,"4차산업혁명과융합시대의이해
(Understanding of the 4th Industrial Revolution & the Fusion Era)","김영란
(Kim, Younglan)",과학과기술,,2,"목 1 2 ( )
(Thu 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U72149201,"PC하드웨어
(PC Hardware)","이민나
(Lee minna)",과학과기술,,2,"화 3 4 (5406)
(Tue 3 4 (5406))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U51103201,"과학사
(History of Science)",(-),과학과기술,,2,"화 5 6 ( )
(Tue 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U76005101,"기술과사회
(Technology and society)","김병재
(Byoungjae Kim)",과학과기술,,2,"목 5 6 (4216)
(Thu 5 6 (4216))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",Y55104101,"기초미적분학2
(Elementary Calculus 2)","정성은
(Jung Sungeun)",과학과기술,,2,"목 1 2 (3311)
(Thu 1 2 (3311))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",Y55104102,"기초미적분학2
(Elementary Calculus 2)",(-),과학과기술,,2,"금 1 2 ( )
(Fri 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",Y55104103,"기초미적분학2
(Elementary Calculus 2)",(-),과학과기술,,2,"화 7 8 ( )
(Tue 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",Y51105101,"나노바이오화학
(Nano-Biochemistry)","김민성
(MinSung KIM)",과학과기술,,2,"목 7 8 ( )
(Thu 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",Y21186101,"데이터과학입문
(Introduction to Data Science)","정석오
(Seok-Oh Jeong)",과학과기술,,2,"목 5 6 (2401)
(Thu 5 6 (2401))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U76296201,"멀티미디어제작(교양)
(Multimedia Production (General))","박정윤
(박정윤(Park Jeong Yun))",과학과기술,,2,"목 3 4 (5406)
(Thu 3 4 (5406))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U76298201,"사회과학을위한수학
(Mathematics for Social Science)",(-),과학과기술,,2,"화 1 2 ( )
(Tue 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U51521101,"생명의이해
(Principles of Lifesciences)","박중찬
(Park Jungchan)",과학과기술,,2,"화 5 6 (2401)
(Tue 5 6 (2401))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",Y75123101,"생물의출현과진화
(The Origin & Evolution of Life)",(-),과학과기술,,2,"목 3 4 ( )
(Thu 3 4 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U51416101,"생활과화학
(Chemistry in Daily Life)","김민성
(MinSung KIM)",과학과기술,,2,"목 5 6 ( )
(Thu 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U55106201,"선형대수학
(Linear Algebra)","신동화
(Dong Hwa Shin)",과학과기술,,2,()
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U51419101,"수의세계
(Introduction to Calculus)","박성호
(Sung-ho Park)",과학과기술,,2,()
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U76300201,"에너지와지구환경
(Energy and Global Environment)",Jeffrey Scott Owen,과학과기술,,2,"수 7 8 ( )
(Wed 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U51417101,"우주와인간
(The Universe & Man)",(-),과학과기술,,2,()
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U76301201,"웹디자인
(Web Design)","이민나
(Lee minna)",과학과기술,,2,"금 3 4 (5406)
(Fri 3 4 (5406))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U76302201,"유전자와현대생활
(Genes in Modern Life)",(-),과학과기술,,2,"목 5 6 ( )
(Thu 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U76304201,"인간과생태계
(Human and Ecosystem)",Jeffrey Scott Owen,과학과기술,,2,"월 5 6 ( )
(Mon 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U75002101,"일반물리2
(General Physics 2)","정창욱
(Chang Uk Jung)",과학과기술,,2,"월 3 4 (2401)
(Mon 3 4 (2401))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U75002102,"일반물리2
(General Physics 2)","정창욱
(Chang Uk Jung)",과학과기술,,2,"월 7 8 (2401)
(Mon 7 8 (2401))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U76139101,"지구과학의이해
(Understanding of Earth Science)","최인준
(Injune Choi)",과학과기술,,2,"화 5 6 ( )
(Tue 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U76307201,"컴퓨터활용
(Practical Use Computer)","박정윤
(박정윤(Park Jeong Yun))",과학과기술,,2,"화 7 8 (5406)
(Tue 7 8 (5406))"
Practical foreign language/Liberal arts,"                                 과학과기술(글로벌) 
                            ",U75109101,"환경과삶
(Life in Environmental Systems)","정태용
(Tae-Yong Jeong)",과학과기술,,2,"금 1 2 (2401)
(Fri 1 2 (2401))"
Practical foreign language/Liberal arts,"                                 핵심인문기초(글로벌) 
                            ",U76131201,"문학과도시
(Literature and Cities)","권윤경
(YOON KYUNG KWON)",핵심인문기초,1,2,"목 5 6 ( )
(Thu 5 6 ( ))"
Practical foreign language/Liberal arts,"                                 핵심인문기초(글로벌) 
                            ",U53114201,"근대유럽의사상과현대사
(Modern European Thoughts & Contemporary History)","박상준
(Park, SangJun)",핵심인문기초,,2,"화 3 4 (2303-3)
(Tue 3 4 (2303-3))"
Practical foreign language/Liberal arts,"                                 핵심인문기초(글로벌) 
                            ",Y21150101,"동서문명교류사
(History of the Culture Exchange Between the East and West)","김상범
(Kim Sangbum)",핵심인문기초,,2,"월 5 6 (4215)
(Mon 5 6 (4215))"
Practical foreign language/Liberal arts,"                                 핵심인문기초(글로벌) 
                            ",U51501101,"동아시아근현대사
(Modern and Contemporary History of East Asia)","김기효
(Kim ki-hyo)",핵심인문기초,,2,"화 7 8 ( )
(Tue 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 핵심인문기초(글로벌) 
                            ",U76222201,"문예사조의이해
(Main Currents in Literary Thoughts)","송필환
(Song Pil-Hwan)",핵심인문기초,,2,"화 1 2 ( )
(Tue 1 2 ( ))"
Practical foreign language/Liberal arts,"                                 핵심인문기초(글로벌) 
                            ",U71821201,"문학과정신분석
(Literature and Psychoanalysis)",(-),핵심인문기초,,2,"수 7 8 ( )
(Wed 7 8 ( ))"
Practical foreign language/Liberal arts,"                                 핵심인문기초(글로벌) 
                            ",Y91161101,"문화번역의이해
(Understanding Cultural Translation)","서유경
(-)",핵심인문기초,,2,"금 3 4 (2511)
(Fri 3 4 (2511))"
Practical foreign language/Liberal arts,"                                 핵심인문기초(글로벌) 
                            ",U76257201,"미학의이해
(Introduction to Aesthetics)","신현주
(Hyun Joo Shin)",핵심인문기초,,2,"화 1 2 ( )
(Tue 1 2 ( ))"
